Country;Region;DataYear;ClassGrade;Gender;Ageyears;Handed;Height_cm;Footlength_cm;Armspan_cm;Languages_spoken;Travel_to_School;Travel_time_to_School;Reaction_time;Score_in_memory_game;Favourite_physical_activity;Importance_reducing_pollution;Importance_recycling_rubbish;Importance_conserving_water;Importance_saving_energy;Importance_owning_computer;Importance_Internet_access;Left_Footlength_cm;Longer_foot;Index_Fingerlength_mm;Ring_Fingerlength_mm;Longer_Finger_Lefthand;Birth_month;Favorite_Season;Allergies;Vegetarian;Favorite_Food;Beverage;Favorite_School_Subject;Sleep_Hours_Schoolnight;Sleep_Hours_Non_Schoolnight;Home_Occupants;Home_Internet_Access;Communication_With_Friends;Text_Messages_Sent_Yesterday;Text_Messages_Received_Yesterday;Hanging_Out_With_Friends_Hours;Talking_On_Phone_Hours;Doing_Homework_Hours;Doing_Things_With_Family_Hours;Outdoor_Activities_Hours;Video_Games_Hours;Social_Websites_Hours;Texting_Messaging_Hours;Computer_Use_Hours;Watching_TV_Hours;Paid_Work_Hours;Work_At_Home_Hours;Schoolwork_Pressure;Planned_Education_Level;Favorite_Music;Superpower;Preferred_Status;Role_Model_Type;Charity_Donation
USA;AL;2023;12;Female;18.0;Right-Handed;161,55;20;270;1;Bus;16;1.132;42;Football (American);278;1000.0;1000.0;155.0;348.0;1000.0;20;Same length;9;6;Same length;November;Fall;No;No;Meat;Juice;Mathematics and statistics;5;8;6;Yes - other;Other;5;20;3;9;9;0;2;4;4;5;19;20;0;7;Very little;Some college;Rap/Hip hop;Telepathy;Healthy;Doctor or nurse;Other
USA;AL;2023;12;Female;17.0;Left-Handed;152,4;24;170;1;Car;5min;0.3;41;Running/Jogging;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Healthy;Teacher;Health
USA;AL;2013;11;Female;16.0;Right-Handed;160;8;160;1;Car;10;0.432;0.505;Gymnastics;100;100.0;100.0;100.0;100.0;1000.0;8;Same length;7;7;Same length;April;Summer;No;No;Seafood;Water;Art;9;6;4;Yes - broadband connection;Text messaging;120;120;20;1;10;20;6;0;3;10;10;10;0;5;A lot;Graduate degree;Gospel;Fly;Healthy;Religious figure;Religious
USA;AL;2015;12;Female;17.0;Right-Handed;176,7;29;147,6;1;Car;15;.775;39;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;27;Right foot;65;67;Ring finger;April;Winter;Yes;No;Meat;Tea;Other;7;9;3;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;0;0;49;0;5;9;1;2;9;4;21;7;0;3;A lot;Graduate degree;Rock and roll;Freeze time;Happy;Other;Wildlife, animals
USA;AL;2022;12;Male;17.0;Right-Handed;188;30;170;1;Car;15;.545;12;Other;100;800.0;500.0;400.0;800.0;1000.0;29;Right foot;70;84;Ring finger;June;Spring;Yes;No;Seafood;Sports drink;History;6;9;2;Yes - broadband connection;Text messaging;30;50;20;5;2;10;2;0;10;10;10;10;30;5;Some;Undergraduate degree;Rap/Hip hop;Telepathy;Happy;Other;Wildlife, animals
USA;AL;2023;12;Male;18.0;Right-Handed;160;130;860;2;Car;10;.697;43;Basketball;5;5.0;5.0;5.0;5.0;5.0;30;Same length;23;30;Same length;January;Summer;No;No;Seafood;Water;History;8;8;5;Yes - other;In person;15;20;2;1;1;1;1;1;1;1;1;1;1;1;A lot;Some college;Rock and roll;Freeze time;Happy;Business person;Religious
USA;AL;2021;12;Female;17.0;Right-Handed;162,5;22;162,5;1;Car;15;.794;60;Walking/Hiking;1000;1000.0;1000.0;1000.0;800.0;900.0;22;Same length;70;75;Ring finger;August;Summer;Yes;No;Pizza/Pasta;Water;English;7;10;3;Yes - broadband connection;In person;15;18;70;10;1;10;10;0;50;10;50;20;0;5;Very little;Undergraduate degree;Other;Invisibility;Famous;Actor;International aid
USA;AL;2021;12;Male;17.0;Left-Handed;177,8;33.02;177,8;1;Car;5;0.402;47;Football (American);0;850.0;1.0;500.0;900.0;1.0;33.02;Same length;76.2;76.2;Same length;July;Spring;Yes;No;Meat;Water;Mathematics and statistics;8;9;2;Yes - other;Internet chat or instant messaging;10;25;3;15;7;7;6;20;40;40;40;20;1;3-abr;A lot;Some college;Gospel;Invisibility;Happy;Religious figure;Religious
USA;AL;2022;12;Female;17.0;Right-Handed;158,5;idk;170;1;Car;40;idk;idk;Other;1;2.0;3.0;4.0;5.0;6.0;5;Left foot;70;70;Ring finger;July;Summer;No;No;Salads;Coffee;Art;5;9;4;Yes - broadband connection;Internet chat or instant messaging;100;100;20;1;1;3;0;0;50;a lot;a lot;a lot;30;1;A lot;Graduate degree;Rap/Hip hop;Invisibility;Rich;Musician or singer;Other
USA;AL;2018;8;Male;14.0;Ambidextrous;160;24;170;1;Bus;15;0.3;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Healthy;Relative;Health
USA;AL;2023;12;Female;18.0;Left-Handed;165;22;74;2;Car;10;.35;45;Dancing;588;594.0;599.0;599.0;417.0;219.0;74;Same length;75;70;Index finger;January;Fall;Yes;No;Breads/Sandwiches;Soft drink (caffeinated);Social studies;6;7;7;Yes - other;Text messaging;50;50;10;3;2;15;3;1;5;2;5;7;12;3;Some;Undergraduate degree;Pop;Invisibility;Happy;Relative;International aid
USA;AL;2023;12;Female;18.0;Right-Handed;167;24;51;1;Car;2;0.466;55;Other;952;963.0;845.0;813.0;305.0;615.0;23.5;Right foot;70;70;Same length;February;Spring;No;No;Salads;Water;Art;6;10;3;Yes - other;Text messaging;50;20;12;0;1;3;2;0;16;20;19;0;4;3;A lot;Undergraduate degree;Rock and roll;Telepathy;Rich;Relative;International aid
USA;AL;2023;12;Female;18.0;Right-Handed;162;20.32;160;1;Car;7 min;0.337;55;Gymnastics;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;20.32;Same length;50;40;Index finger;October;Summer;Yes;No;Seafood;Soft drink (caffeinated);English;5-jun;8;4;Yes - broadband connection;Text messaging;50;100;35;50;1;10;125;0;10;10;10;0;12;12;Some;Graduate degree;Pop;Fly;Happy;Coach or club leader;Health
USA;AL;2023;12;Male;17.0;Right-Handed;182,88;29;199;2;Car;5;0.396;57;Basketball;500;500.0;650.0;1000.0;600.0;800.0;30;Left foot;80;85;Ring finger;July;Summer;Yes;No;Seafood;Water;Languages;4.5;4.5;5;Yes - broadband connection;Internet chat or instant messaging;20;15;40;15;3;7;2;0;17;60;24;0;20;1;Some;Some college;Rap/Hip hop;Telepathy;Happy;Business person;Education/Youth development
USA;AL;2015;12;Male;17.0;Left-Handed;170;26;150;3;Car;5;1.221;65;Athletics;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;27;Left foot;76;76;Same length;August;Winter;No;No;Pizza/Pasta;Water;History;8;5;6;Yes - broadband connection;Text messaging;650;700;10;7;2;5;6;0;10;20;0;5;15;2;Some;Graduate degree;Pop;Super strength;Happy;Relative;Environment
USA;AL;2021;12;Male;17.0;Right-Handed;174;35;174;2;Rail (Train/Tram/Subway);25;.404;41;Basketball;600;600.0;500.0;750.0;900.0;900.0;27;Right foot;60;50;Ring finger;August;Spring;Yes;No;Desserts;Tea;Mathematics and statistics;7.5;8.5;2;Yes - other;Internet chat or instant messaging;15;14;4;1;4;10;2;2;4;2;8;6;15;10;A lot;Graduate degree;Rap/Hip hop;Fly;Happy;Religious figure;International aid
USA;AL;2013;11;Male;17.0;Right-Handed;160;27.94;157,4;2;Car;10;0.17;37;Other;750;500.0;700.0;1000.0;1000.0;1000.0;28.04;Left foot;120;140;Same length;September;Spring;No;No;Meat;Water;English;5;12;4;Yes - other;Text messaging;200;250;13;20;5;2;15;0;10;3;3;1;0;0;A lot;Graduate degree;Techno/Electronic;Fly;Rich;Musician or singer;Other
USA;AL;2022;12;Male;18.0;Right-Handed;195,07;30.48;170;1;Car;10;0.376;52;Bowling;722;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;30.48;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AL;2022;12;Male;18.0;Right-Handed;177,8;28;170;1;Bus;20;0.29;60;Soccer;1000;1000.0;1000.0;1000.0;500.0;500.0;28;Same length;60;70;Ring finger;May;Summer;No;No;Poultry;Water;Art;5;7;3;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;0;3;0;2;6;7;0;20;10;0;40;4;0;5;A lot;High school;Punk rock;Freeze time;Happy;Musician or singer;International aid
USA;AL;2023;12;Female;18.0;Right-Handed;160;24;170;1;Car;8;0.3;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AL;2023;12;Female;17.0;Right-Handed;150;20;150;2;Car;20;0.313;42;Gymnastics;684;1000.0;1000.0;1000.0;75.0;1000.0;20;Same length;80;70;Same length;August;Summer;Yes;No;Salads;Water;Mathematics and statistics;7;9;5;Yes - broadband connection;Text messaging;250;250;5;60;0;6;2;2;100;400;400;60;0;50;A lot;Graduate degree;Country;Super strength;Happy;Doctor or nurse;Education/Youth development
USA;AL;2021;12;Female;16.0;Right-Handed;165;23;163;2;Car;40;0.669;60;Other;0;0.0;0.0;0.0;500.0;1000.0;23;Same length;80;90;Index finger;October;Fall;Yes;No;Fruit;Other;Social studies;4;8;4;Yes - broadband connection;Internet chat or instant messaging;500;500;0;56;0;0;0;84;1;0;2;0;0;0;A lot;Graduate degree;Rhythm and blues (R&B);Telepathy;Happy;Musician or singer;Other
USA;AL;2023;12;Female;17.0;Right-Handed;127;6;28;1;Car;5;0.72;43;Basketball;893;262.0;1000.0;1000.0;1000.0;540.0;6;Same length;1inch;3mm;Same length;March;Summer;No;No;Seafood;Water;Mathematics and statistics;7;10;4;Yes - other;Cell phone;100;100;3;2;0;0;0;0;5;10;0;0;5;0;Some;High school;Rap/Hip hop;Telepathy;Rich;Business person;Health
USA;AL;2023;12;Female;17.0;Right-Handed;147;27;147;1;Car;30;0.387;36;Walking/Hiking;1000;636.0;465.0;668.0;102.0;241.0;27;Same length;65;60;Index finger;March;Fall;Yes;No;Pizza/Pasta;Soft drink (caffeinated);Art;5;6;2;Yes - broadband connection;Cell phone;50;300;5;2;2;3;0;5;6;5;7;2;9;1;A lot;Some college;Other;Fly;Healthy;Relative;Health
USA;AL;2023;12;Female;18.0;Right-Handed;167,64;21;37;1;Car;20;0.874;34;Swimming;800;600.0;500.0;400.0;600.0;700.0;22;Left foot;7.5;7;Index finger;November;Summer;No;No;Seafood;Water;History;4;10;3;Yes - other;Internet chat or instant messaging;15;20;2;6;5;4;0;0;5;40;20;0;15;2;A lot;Graduate degree;Country;Telepathy;Happy;Business person;Other
USA;AL;2022;12;Male;18.0;Right-Handed;155,75;24;170;1;Car;15;0.3;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AL;2021;12;Female;18.0;Right-Handed;158,5;8;64;1;Car;10;0.336;36;Athletics;550;700.0;900.0;500.0;650.0;800.0;8.5;Left foot;3;3;Same length;January;Spring;Yes;No;Poultry;Juice;Other;4;6;5;Yes - broadband connection;Text messaging;50;60;10;5;2;3;2;0;15;8;10;15;30+;5;Some;Some college;Rap/Hip hop;Invisibility;Happy;Other;International aid
USA;AL;2023;12;Female;17.0;Right-Handed;160;24;170;2;Bus;15;0.3;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;June;Fall;No;No;Other;Juice;Mathematics and statistics;7;9;4;Yes - broadband connection;Text messaging;150;150+;1;3;1;5;0;0;1;1;10;0;0;1;Some;High school;Other;Invisibility;Rich;Musician or singer;Wildlife, animals
USA;AL;2023;12;Male;18.0;Right-Handed;170;26.8;179;1;Car;7;0.294;71;Athletics;807;647.0;321.0;305.0;850.0;985.0;26.7;Right foot;87;89;Ring finger;January;Summer;No;No;Meat;Water;Science;7;10;5;Yes - other;Internet chat or instant messaging;7;8;58;42;3;20;10;32;45;10;20;5;11;7;Some;Graduate degree;Rap/Hip hop;Freeze time;Rich;Actor;Health
USA;AL;2015;12;Female;17.0;Right-Handed;106;27;170;2;Car;7;.912;52;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;27;Same length;7;6.51;Index finger;October;Fall;Yes;No;Seafood;Tea;History;9;7;5;Yes - other;Text messaging;50;55;5;0;8;10;3;2;7;9;7;4;0;2;Some;Graduate degree;Techno/Electronic;Telepathy;Happy;Teacher;International aid
USA;AL;2023;12;Female;17.0;Right-Handed;179,83;23;75;1;Car;9;0.467;59;Basketball;500;500.0;200.0;400.0;100.0;700.0;23;Same length;70;70;Same length;May;Summer;No;No;No favorite;Soft drink (caffeinated);History;6;7;5;Yes - other;Other;8;20;10;4;4;10;4;0;56;2;14;15;21;6;A lot;Graduate degree;Country;Freeze time;Happy;Relative;Health
USA;AL;2023;12;Female;17.213709677419356;Right-Handed;160;24;170;1;Car;15;0.3;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;2;0;3;1;2;A lot;Graduate degree;Pop;Freeze time;Healthy;Sports person;Other
USA;AL;2021;12;Male;17.0;Right-Handed;183;28;174;1;Car;15;52ms;38;Other;800;400.0;300.0;850.0;300.0;400.0;28;Same length;83;89;Ring finger;March;Summer;Yes;No;Meat;Water;Physical education;8;8;3;Yes - broadband connection;In person;6;9;8;1;18;8;13;2;1;1;1;1;4;2;A lot;Undergraduate degree;Techno/Electronic;Super strength;Happy;Relative;Health
USA;AL;2015;12;Female;18.0;Right-Handed;152,4;27.94;137,2;1;Car;1027.;.803;46;Table Tennis;700;700.0;700.0;700.0;500.0;500.0;27.94;Same length;6;6;Same length;September;Summer;Yes;No;Poultry;Water;Mathematics and statistics;7;7;4;Yes - other;Text messaging;150;150;7;0;3;5;2;0;2;10;2;2;10;3;Very little;Other;Country;Fly;Happy;Relative;Religious
USA;AL;2022;12;Female;17.0;Right-Handed;165,1;23.8;163,8;1;Car;5;0.415;52;Golf;578;1000.0;856.0;824.0;96.0;615.0;23.6;Right foot;59;59;Ring finger;April;Fall;No;No;Pizza/Pasta;Water;Languages;7;9;5;Yes - other;Text messaging;45;67;10;2;0;3;1;0;5;3;24;1;12;1;Some;Graduate degree;Gospel;Invisibility;Happy;Relative;International aid
USA;AL;2015;12;Female;17.0;Right-Handed;152,8;24.5;61;1;Car;25;0.408;35;Tennis;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24.5;Same length;69;66;Index finger;August;Winter;No;No;Pizza/Pasta;Water;Music;6;10;5;Yes - other;Text messaging;100;105;10;1;1;2;8;2;3;3;10;10;0;1;Some;Graduate degree;Other;Telepathy;Rich;Doctor or nurse;International aid
USA;AL;2018;8;Male;13.0;Right-Handed;172;29;178;1;Bus;20;0.323;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AL;2023;12;Female;18.0;Right-Handed;168;9;168;1;Car;15;0.389;45;Other;350;600.0;400.0;750.0;800.0;850.0;9;Same length;70;70;Same length;October;Summer;No;No;Seafood;Water;Other;6-ago;4;6;Yes - other;Text messaging;250;275;30;27;2;16;2;3;10;5;1;14;0;4;Some;Undergraduate degree;Rap/Hip hop;Freeze time;Rich;Actor;Wildlife, animals
USA;AL;2023;12;Male;17.0;Right-Handed;160;24;170;1;Car;15;0.3;41;Other;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;24;Same length;70;70;Ring finger;October;Summer;No;No;Meat;Water;History;7;9;4;Yes - broadband connection;Text messaging;100;100;10;1;0;5;0;0;1;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AL;2015;12;Female;16.0;Ambidextrous;165;25;165;1;Car;7;.672;34;Baseball/Softball;1000;577.2096385542169;556.9156626506024;594.7578125;539.4830917874397;907.769975786925;26;Left foot;80;70;Index finger;June;Fall;No;No;Meat;Tea;Science;8;10;3;Yes - other;Text messaging;100;100;21;7;0;10;10;15;15;20;20;15;4;7;A lot;High school;Punk rock;Telepathy;Happy;Relative;Religious
USA;AL;2022;12;Female;17.0;Left-Handed;167,64;8.5;21;1;Car;13;0.761;65;Swimming;561;567.0;567.0;733.0;533.0;783.0;21;Same length;10;7;Same length;August;Spring;No;No;Fruit;Water;Art;7;6;4;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;50;70;10;7;6;7;2;4;15;10;5;1;30;2;A lot;Other;Heavy metal;Invisibility;Healthy;Relative;Health
USA;AL;2023;12;Male;18.0;Right-Handed;173,74;26.5;170;1;Car;15;0.402;46;Golf;500;500.0;500.0;0.0;700.0;1000.0;26.5;Same length;80;60;Index finger;October;Fall;No;No;Meat;Water;Physical education;7;10;5;Yes - other;Myspace, Facebook, other social networking sites, or blog;20;20;10;3;0;6;6;3;9;2;5;5;20;0;A lot;Graduate degree;Rap/Hip hop;Super strength;Happy;Business person;Arts, culture, sports
USA;AL;2021;12;Male;17.0;Right-Handed;155;26.8;154;2;Car;4;.491;19;Other;500;100.0;700.0;500.0;500.0;500.0;26.7;Right foot;53;51;Index finger;August;Winter;No;No;Meat;Water;Science;6;9;3;Yes - broadband connection;Internet chat or instant messaging;50;70;20;10;7;5;10;15;3;4;10;0;21;5;A lot;Graduate degree;Rap/Hip hop;Telepathy;Rich;Relative;Environment
USA;AK;2021;11;Female;16.0;Right-Handed;165,1;24;170;1.0;Car;15;0.654;62;Football (American);1000;1000.0;1000.0;1000;1000.0;1000.0;23;Right foot;70;70;Same length;September;Winter;Yes;No;Salads;Energy drink;Physical education;8;7;6;Yes - other;Cell phone;20;25;4;1;2;2;1;3;3;8;3;7;0;3;A lot;Graduate degree;Rap/Hip hop;Freeze time;Rich;Relative;Wildlife, animals
USA;AK;2024;12;Male;16.0;Ambidextrous;178;26;185;1.0;Car;15;0.378;44;Basketball;1000;500.0;1000.0;950;500.0;900.0;28;Same length;80;85;Ring finger;November;Summer;Yes;No;Poultry;Water;History;6;8;5;Yes - other;In person;20;21;5;5;5;5;12;4;7;5;3;4;0;7;Some;High school;Rap/Hip hop;Telepathy;Rich;Relative;Other
USA;AK;2017;12;Female;17.0;Right-Handed;175;24;167;1.0;Car;8;.638;54;Athletics;914;1000.0;620.0;460;706.0;1000.0;25;Left foot;7.1;7.8;Ring finger;February;Fall;Yes;No;Rice/Noodle dishes;Water;History;7;9;4;Yes - other;Myspace, Facebook, other social networking sites, or blog;90;171;30;7;4;40;17;1;10;12;20;15;2;8;A lot;Graduate degree;Other;Telepathy;Happy;Politician;Health
USA;AK;2017;12;Female;17.0;Right-Handed;143;22;170,5;1.0;Bus;10;.583;33;Other;267;214.0;107.0;80;733.0;738.0;25;Left foot;85;83;Index finger;August;Fall;No;No;Desserts;Other;Music;8;10;3;Yes - broadband connection;Internet chat or instant messaging;4;3;2;3;5;4;0;5;3;10;3;1;0;2;A lot;Graduate degree;Country;Fly;Happy;Teacher;Health
USA;AK;2023;12;Male;17.0;Left-Handed;180;25;178;1.0;Car;20;0.365;36;Basketball;0;800.0;900.0;900;0.0;300.0;26;Right foot;105;110;Ring finger;April;Summer;Yes;No;Rice/Noodle dishes;Water;Physical education;6;8;5;Yes - broadband connection;In person;200;100;6;1;3;5;6;13;4;4;13;0;24;3;A lot;Some college;Rap/Hip hop;Fly;Happy;Musician or singer;Environment
USA;AK;2020;12;Female;18.0;Left-Handed;198;23;164;1.0;Bus;20;.535;54;Swimming;1000;500.0;500.0;800;900.0;1000.0;23;Same length;70;80;Ring finger;September;Summer;Yes;No;No favorite;Coffee;Music;3to5;3;3;Yes - broadband connection;Internet chat or instant messaging;10;20;5;30;10;20;5;6;2;10;50;10;0;10;Some;Some college;Other;Fly;Happy;Other;Other
USA;AK;2021;11;Male;15.0;Right-Handed;160;25;170;1.0;Car;8;0.317;44;Other;1000;640.582221709007;666.8046534883721;1000;421.4607;643.3746720930233;24;Same length;80;80;Ring finger;January;Summer;No;No;Meat;Water;Physical education;6;10;4;Yes - broadband connection;Text messaging;10;100;0;1;2;2;0;0;10;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;AK;2020;12;Male;18.0;Right-Handed;182,88;13;170;1.0;Bus;oct-15;0.387;55;Basketball;540;668.0;802.0;690;941.0;1000.0;13;Same length;7;7;Same length;November;Summer;No;No;Pizza/Pasta;Soft drink (caffeinated);Physical education;6-jul;9-oct;4;Yes - broadband connection;Cell phone;50;60;4;1;1;2;3;5;4;1;2;2;0;0;Very little;High school;Rap/Hip hop;Invisibility;Healthy;Sports person;Wildlife, animals
USA;AK;2024;12;Male;16.0;Ambidextrous;179;27;164;1.0;Walk;3;.193;43;Walking/Hiking;600;400.0;200.0;127;800.0;900.0;29;Left foot;86;82;Index finger;December;Winter;No;No;Poultry;Water;Mathematics and statistics;8-oct;5;4;Yes - broadband connection;Cell phone;20;15;12;1;3;5;10;13;1;2;47;1;0;8;A lot;Other;Rap/Hip hop;Freeze time;Healthy;Relative;Other
USA;AK;2024;12;Male;16.0;Right-Handed;174;27;165;1.0;Bus;10;0.34;31;Other;0;0.0;1.0;45;0.0;0.0;27;Same length;83;80;Index finger;May;Summer;No;No;Meat;Energy drink;Physical education;8;7;2;Yes - other;In person;10;11;5;0;3;6;1;7;3;1;7;4;0;4;Some;Other;Other;Telepathy;Happy;Sports person;Health
USA;AK;2023;12;Male;18.0;Right-Handed;185,4;29.5;189;2.0;Car;10;0.371;40;Football (American);500;250.0;1000.0;500;0.0;500.0;29.5;Same length;11.5;14.5;Ring finger;December;Summer;Yes;No;Meat;Water;Physical education;5;10;8;Yes - other;Text messaging;5;10;3;1;1;2;2;6;2;4;6;6;0;8;Some;High school;Rap/Hip hop;Fly;Happy;Relative;Education/Youth development
USA;AK;2017;12;Male;17.0;Left-Handed;182;26.67;186,6;2.0;Car;10;0.597;51;Bowling;140;0.0;150.0;300;100.0;100.0;26.67;Same length;35;85;Ring finger;August;Summer;No;No;Meat;Water;History;3;3;6;Yes - broadband connection;Text messaging;44;43;4;1;3;5;4;2;3;4;1;3;35;4;Very little;Other;Country;Invisibility;Healthy;Teacher;Wildlife, animals
USA;AK;2016;12;Male;16.0;Right-Handed;184;32;182;1.0;Bus;5;.32;33;Other;476;187.0;321.0;535;230.0;471.0;32;Same length;100;80;Index finger;February;Summer;Yes;No;Meat;Water;Physical education;9;10;3;Yes - broadband connection;Text messaging;50;50;16;3;28;3;16;10;1;1;2;3;0;4;A lot;Graduate degree;Rap/Hip hop;Freeze time;Happy;Business person;Health
USA;AK;2023;12;Female;18.0;Right-Handed;167,64;25;170;2.0;Car;5min;0.317;44;Bowling;900;800.0;1000.0;600;400.0;1000.0;25.1;Same length;80;80;Index finger;October;Summer;No;No;Pizza/Pasta;Energy drink;Computers and technology;5;8;6;Yes - broadband connection;Cell phone;15;27;30;70;20;50;39;24;19;90;95;15;40;25;Very little;Graduate degree;Rap/Hip hop;Super strength;Rich;Other;Arts, culture, sports
USA;AK;2020;12;Male;18.0;Right-Handed;186;27;176;1.0;Car;30;.364;40;Bowling;497;992.0;594.0;497;257.0;257.0;27;Same length;9;10;Ring finger;November;Spring;No;No;Seafood;Water;Physical education;6;6;2;Yes - other;In person;3;9;3;0;3;1;1;8;0;1;4;0;0;2;Some;Some college;Other;Invisibility;Happy;Other;Other
USA;AK;2016;12;Female;17.0;Left-Handed;166;25;162;1.0;Car;7;0.552;38;Soccer;1000;800.0;900.0;700;0.0;100.0;24;Right foot;9;9;Same length;October;Fall;Yes;No;No favorite;Water;Physical education;7;9;4;Yes - other;Text messaging;20;20;5;1;2;5;20;10;1;3;4;8;30;10;Some;Graduate degree;Pop;Freeze time;Happy;Sports person;Wildlife, animals
USA;AK;2016;11;Male;16.0;Right-Handed;182;25;170;1.0;Walk;30;0.372;46;Bowling;600;600.0;300.0;650;500.0;500.0;27;Left foot;104;103;Index finger;December;Spring;Yes;No;Meat;Soft drink (caffeinated);Music;5;5;4;Yes - broadband connection;Internet chat or instant messaging;1250;2000;14;6;6;4;2;52;1;4;4;2;20;2;A lot;High school;Other;Telepathy;Happy;Friend;Arts, culture, sports
